route_long_name,route_short_name,service_id,hour_of_day,trips_per_hour
BATHURST,307,4,4,20
BATHURST,307,4,5,46
BATHURST,307,4,6,26
BATHURST,307,4,7,16
BATHURST,307,4,8,7
BATHURST,307,4,25,8
BATHURST,307,4,26,33
BATHURST,307,4,27,34
BATHURST,307,4,28,17
BATHURST,307,4,29,4
BATHURST,511,4,5,24
BATHURST,511,4,6,54
BATHURST,511,4,7,59
BATHURST,511,4,8,69
BATHURST,511,4,9,73
BATHURST,511,4,10,73
BATHURST,511,4,11,71
BATHURST,511,4,12,79
BATHURST,511,4,13,79
BATHURST,511,4,14,80
BATHURST,511,4,15,79
BATHURST,511,4,16,80
BATHURST,511,4,17,80
BATHURST,511,4,18,80
BATHURST,511,4,19,79
BATHURST,511,4,20,73
BATHURST,511,4,21,74
BATHURST,511,4,22,77
BATHURST,511,4,23,67
BATHURST,511,4,24,66
BATHURST,511,4,25,64
BATHURST,511,4,26,20
BATHURST,7,4,5,16
BATHURST,7,4,6,55
BATHURST,7,4,7,68
BATHURST,7,4,8,84
BATHURST,7,4,9,92
BATHURST,7,4,10,91
BATHURST,7,4,11,91
BATHURST,7,4,12,91
BATHURST,7,4,13,92
BATHURST,7,4,14,94
BATHURST,7,4,15,95
BATHURST,7,4,16,94
BATHURST,7,4,17,94
BATHURST,7,4,18,94
BATHURST,7,4,19,96
BATHURST,7,4,20,83
BATHURST,7,4,21,83
BATHURST,7,4,22,84
BATHURST,7,4,23,75
BATHURST,7,4,24,75
BATHURST,7,4,25,51
BATHURST,7,4,26,8
BATHURST NORTH,160,4,5,5
BATHURST NORTH,160,4,6,12
BATHURST NORTH,160,4,7,16
BATHURST NORTH,160,4,8,19
BATHURST NORTH,160,4,9,25
BATHURST NORTH,160,4,10,28
BATHURST NORTH,160,4,11,22
BATHURST NORTH,160,4,12,23
BATHURST NORTH,160,4,13,25
BATHURST NORTH,160,4,14,24
BATHURST NORTH,160,4,15,23
BATHURST NORTH,160,4,16,26
BATHURST NORTH,160,4,17,21
BATHURST NORTH,160,4,18,20
BATHURST NORTH,160,4,19,14
BATHURST NORTH,160,4,20,9
BATHURST NORTH,160,4,21,7
BATHURST NORTH,160,4,22,3
BAY,19,4,5,17
BAY,19,4,6,23
BAY,19,4,7,28
BAY,19,4,8,27
BAY,19,4,9,25
BAY,19,4,10,29
BAY,19,4,11,24
BAY,19,4,12,29
BAY,19,4,13,27
BAY,19,4,14,32
BAY,19,4,15,32
BAY,19,4,16,32
BAY,19,4,17,32
BAY,19,4,18,32
BAY,19,4,19,30
BAY,19,4,20,28
BAY,19,4,21,24
BAY,19,4,22,28
BAY,19,4,23,23
BAY,19,4,24,25
BAY,19,4,25,12
BAYVIEW,11,4,5,10
BAYVIEW,11,4,6,38
BAYVIEW,11,4,7,59
BAYVIEW,11,4,8,64
BAYVIEW,11,4,9,63
BAYVIEW,11,4,10,59
BAYVIEW,11,4,11,57
BAYVIEW,11,4,12,54
BAYVIEW,11,4,13,59
BAYVIEW,11,4,14,62
BAYVIEW,11,4,15,62
BAYVIEW,11,4,16,63
BAYVIEW,11,4,17,64
BAYVIEW,11,4,18,59
BAYVIEW,11,4,19,57
BAYVIEW,11,4,20,55
BAYVIEW,11,4,21,56
BAYVIEW,11,4,22,51
BAYVIEW,11,4,23,40
BAYVIEW,11,4,24,40
BAYVIEW,11,4,25,21
BAYVIEW SOUTH,28,4,6,13
BAYVIEW SOUTH,28,4,7,17
BAYVIEW SOUTH,28,4,8,20
BAYVIEW SOUTH,28,4,9,21
BAYVIEW SOUTH,28,4,10,21
BAYVIEW SOUTH,28,4,11,21
BAYVIEW SOUTH,28,4,12,23
BAYVIEW SOUTH,28,4,13,27
BAYVIEW SOUTH,28,4,14,25
BAYVIEW SOUTH,28,4,15,25
BAYVIEW SOUTH,28,4,16,26
BAYVIEW SOUTH,28,4,17,25
BAYVIEW SOUTH,28,4,18,24
BAYVIEW SOUTH,28,4,19,22
BAYVIEW SOUTH,28,4,20,24
BAYVIEW SOUTH,28,4,21,24
BAYVIEW SOUTH,28,4,22,23
BAYVIEW SOUTH,28,4,23,21
BAYVIEW SOUTH,28,4,24,21
BAYVIEW SOUTH,28,4,25,10
BELLAMY,9,4,4,1
BELLAMY,9,4,5,7
BELLAMY,9,4,6,13
BELLAMY,9,4,7,24
BELLAMY,9,4,8,33
BELLAMY,9,4,9,34
BELLAMY,9,4,10,32
BELLAMY,9,4,11,33
BELLAMY,9,4,12,37
BELLAMY,9,4,13,43
BELLAMY,9,4,14,41
BELLAMY,9,4,15,47
BELLAMY,9,4,16,50
BELLAMY,9,4,17,44
BELLAMY,9,4,18,45
BELLAMY,9,4,19,46
BELLAMY,9,4,20,40
BELLAMY,9,4,21,40
BELLAMY,9,4,22,32
BELLAMY,9,4,23,26
BELLAMY,9,4,24,25
BELLAMY,9,4,25,16
BIRCHMOUNT,17,4,5,18
BIRCHMOUNT,17,4,6,30
BIRCHMOUNT,17,4,7,39
BIRCHMOUNT,17,4,8,43
BIRCHMOUNT,17,4,9,42
BIRCHMOUNT,17,4,10,36
BIRCHMOUNT,17,4,11,36
BIRCHMOUNT,17,4,12,37
BIRCHMOUNT,17,4,13,38
BIRCHMOUNT,17,4,14,43
BIRCHMOUNT,17,4,15,50
BIRCHMOUNT,17,4,16,48
BIRCHMOUNT,17,4,17,52
BIRCHMOUNT,17,4,18,48
BIRCHMOUNT,17,4,19,37
BIRCHMOUNT,17,4,20,33
BIRCHMOUNT,17,4,21,30
BIRCHMOUNT,17,4,22,31
BIRCHMOUNT,17,4,23,32
BIRCHMOUNT,17,4,24,29
BIRCHMOUNT,17,4,25,29
BIRCHMOUNT,17,4,26,16
BIRCHMOUNT SOUTH,117,4,5,3
BIRCHMOUNT SOUTH,117,4,6,16
BIRCHMOUNT SOUTH,117,4,7,24
BIRCHMOUNT SOUTH,117,4,8,31
BIRCHMOUNT SOUTH,117,4,9,34
BIRCHMOUNT SOUTH,117,4,10,32
BIRCHMOUNT SOUTH,117,4,11,31
BIRCHMOUNT SOUTH,117,4,12,31
BIRCHMOUNT SOUTH,117,4,13,32
BIRCHMOUNT SOUTH,117,4,14,33
BIRCHMOUNT SOUTH,117,4,15,33
BIRCHMOUNT SOUTH,117,4,16,31
BIRCHMOUNT SOUTH,117,4,17,34
BIRCHMOUNT SOUTH,117,4,18,31
BIRCHMOUNT SOUTH,117,4,19,33
BIRCHMOUNT SOUTH,117,4,20,31
BIRCHMOUNT SOUTH,117,4,21,31
BIRCHMOUNT SOUTH,117,4,22,33
BIRCHMOUNT SOUTH,117,4,23,24
BIRCHMOUNT SOUTH,117,4,24,27
BIRCHMOUNT SOUTH,117,4,25,22
BIRCHMOUNT SOUTH,117,4,26,4
BLOOR WEST,49,4,5,8
BLOOR WEST,49,4,6,19
BLOOR WEST,49,4,7,20
BLOOR WEST,49,4,8,25
BLOOR WEST,49,4,9,21
BLOOR WEST,49,4,10,20
BLOOR WEST,49,4,11,20
BLOOR WEST,49,4,12,20
BLOOR WEST,49,4,13,20
BLOOR WEST,49,4,14,20
BLOOR WEST,49,4,15,24
BLOOR WEST,49,4,16,24
BLOOR WEST,49,4,17,24
BLOOR WEST,49,4,18,23
BLOOR WEST,49,4,19,21
BLOOR WEST,49,4,20,20
BLOOR WEST,49,4,21,20
BLOOR WEST,49,4,22,20
BLOOR WEST,49,4,23,20
BLOOR WEST,49,4,24,20
BLOOR WEST,49,4,25,20
BLOOR WEST,49,4,26,16
BLOOR-DANFORTH,300,4,3,8
BLOOR-DANFORTH,300,4,4,58
BLOOR-DANFORTH,300,4,5,98
BLOOR-DANFORTH,300,4,6,92
BLOOR-DANFORTH,300,4,7,61
BLOOR-DANFORTH,300,4,8,35
BLOOR-DANFORTH,300,4,25,61
BLOOR-DANFORTH,300,4,26,114
BLOOR-DANFORTH,300,4,27,141
BLOOR-DANFORTH,300,4,28,101
BLOOR-DANFORTH,300,4,29,45
BLUFFER'S PARK,201,4,8,7
BLUFFER'S PARK,201,4,9,10
BLUFFER'S PARK,201,4,10,10
BLUFFER'S PARK,201,4,11,10
BLUFFER'S PARK,201,4,12,10
BLUFFER'S PARK,201,4,13,10
BLUFFER'S PARK,201,4,14,10
BLUFFER'S PARK,201,4,15,10
BLUFFER'S PARK,201,4,16,10
BLUFFER'S PARK,201,4,17,10
BLUFFER'S PARK,201,4,18,10
BLUFFER'S PARK,201,4,19,10
BLUFFER'S PARK,201,4,20,10
BLUFFER'S PARK,201,4,21,10
BLUFFER'S PARK,201,4,22,3
BRIMLEY,21,4,5,7
BRIMLEY,21,4,6,18
BRIMLEY,21,4,7,29
BRIMLEY,21,4,8,32
BRIMLEY,21,4,9,32
BRIMLEY,21,4,10,30
BRIMLEY,21,4,11,30
BRIMLEY,21,4,12,34
BRIMLEY,21,4,13,39
BRIMLEY,21,4,14,41
BRIMLEY,21,4,15,37
BRIMLEY,21,4,16,40
BRIMLEY,21,4,17,45
BRIMLEY,21,4,18,43
BRIMLEY,21,4,19,36
BRIMLEY,21,4,20,35
BRIMLEY,21,4,21,39
BRIMLEY,21,4,22,35
BRIMLEY,21,4,23,34
BRIMLEY,21,4,24,36
BRIMLEY,21,4,25,20
BROADVIEW,8,4,4,1
BROADVIEW,8,4,5,15
BROADVIEW,8,4,6,32
BROADVIEW,8,4,7,34
BROADVIEW,8,4,8,34
BROADVIEW,8,4,9,33
BROADVIEW,8,4,10,34
BROADVIEW,8,4,11,37
BROADVIEW,8,4,12,36
BROADVIEW,8,4,13,36
BROADVIEW,8,4,14,38
BROADVIEW,8,4,15,39
BROADVIEW,8,4,16,39
BROADVIEW,8,4,17,38
BROADVIEW,8,4,18,39
BROADVIEW,8,4,19,37
BROADVIEW,8,4,20,34
BROADVIEW,8,4,21,31
BROADVIEW,8,4,22,32
BROADVIEW,8,4,23,29
BROADVIEW,8,4,24,29
BROADVIEW,8,4,25,29
BROADVIEW,8,4,26,12
BURNHAMTHORPE,50,4,5,11
BURNHAMTHORPE,50,4,6,28
BURNHAMTHORPE,50,4,7,28
BURNHAMTHORPE,50,4,8,44
BURNHAMTHORPE,50,4,9,46
BURNHAMTHORPE,50,4,10,44
BURNHAMTHORPE,50,4,11,44
BURNHAMTHORPE,50,4,12,42
BURNHAMTHORPE,50,4,13,42
BURNHAMTHORPE,50,4,14,42
BURNHAMTHORPE,50,4,15,44
BURNHAMTHORPE,50,4,16,44
BURNHAMTHORPE,50,4,17,44
BURNHAMTHORPE,50,4,18,44
BURNHAMTHORPE,50,4,19,34
BURNHAMTHORPE,50,4,20,34
BURNHAMTHORPE,50,4,21,31
BURNHAMTHORPE,50,4,22,37
BURNHAMTHORPE,50,4,23,37
BURNHAMTHORPE,50,4,24,33
BURNHAMTHORPE,50,4,25,20
BURNHAMTHORPE,50,4,26,12
CALVINGTON,120,4,6,9
CALVINGTON,120,4,7,18
CALVINGTON,120,4,8,19
CALVINGTON,120,4,9,18
CALVINGTON,120,4,10,17
CALVINGTON,120,4,11,22
CALVINGTON,120,4,12,25
CALVINGTON,120,4,13,25
CALVINGTON,120,4,14,28
CALVINGTON,120,4,15,30
CALVINGTON,120,4,16,28
CALVINGTON,120,4,17,28
CALVINGTON,120,4,18,30
CALVINGTON,120,4,19,27
CALVINGTON,120,4,20,24
CALVINGTON,120,4,21,24
CALVINGTON,120,4,22,24
CALVINGTON,120,4,23,24
CALVINGTON,120,4,24,26
CALVINGTON,120,4,25,13
CARLTON,306,4,4,4
CARLTON,306,4,5,21
CARLTON,306,4,6,24
CARLTON,306,4,7,17
CARLTON,306,4,8,6
CARLTON,306,4,25,28
CARLTON,306,4,26,66
CARLTON,306,4,27,57
CARLTON,306,4,28,52
CARLTON,306,4,29,46
CARLTON,306,4,30,9
CARLTON,506,4,3,1
CARLTON,506,4,4,17
CARLTON,506,4,5,65
CARLTON,506,4,6,85
CARLTON,506,4,7,96
CARLTON,506,4,8,108
CARLTON,506,4,9,116
CARLTON,506,4,10,119
CARLTON,506,4,11,127
CARLTON,506,4,12,130
CARLTON,506,4,13,128
CARLTON,506,4,14,133
CARLTON,506,4,15,134
CARLTON,506,4,16,134
CARLTON,506,4,17,134
CARLTON,506,4,18,132
CARLTON,506,4,19,129
CARLTON,506,4,20,139
CARLTON,506,4,21,122
CARLTON,506,4,22,121
CARLTON,506,4,23,120
CARLTON,506,4,24,109
CARLTON,506,4,25,76
CARLTON,506,4,26,25
CASTLEFIELD,164,4,5,7
CASTLEFIELD,164,4,6,15
CASTLEFIELD,164,4,7,22
CASTLEFIELD,164,4,8,24
CASTLEFIELD,164,4,9,26
CASTLEFIELD,164,4,10,20
CASTLEFIELD,164,4,11,20
CASTLEFIELD,164,4,12,18
CASTLEFIELD,164,4,13,16
CASTLEFIELD,164,4,14,17
CASTLEFIELD,164,4,15,18
CASTLEFIELD,164,4,16,19
CASTLEFIELD,164,4,17,20
CASTLEFIELD,164,4,18,19
CASTLEFIELD,164,4,19,18
CASTLEFIELD,164,4,20,21
CASTLEFIELD,164,4,21,20
CASTLEFIELD,164,4,22,28
CASTLEFIELD,164,4,23,24
CASTLEFIELD,164,4,24,24
CASTLEFIELD,164,4,25,9
CHERRY BEACH,202,4,8,5
CHERRY BEACH,202,4,9,6
CHERRY BEACH,202,4,10,6
CHERRY BEACH,202,4,11,7
CHERRY BEACH,202,4,12,9
CHERRY BEACH,202,4,13,10
CHERRY BEACH,202,4,14,10
CHERRY BEACH,202,4,15,10
CHERRY BEACH,202,4,16,10
CHERRY BEACH,202,4,17,10
CHERRY BEACH,202,4,18,10
CHERRY BEACH,202,4,19,10
CHERRY BEACH,202,4,20,10
CHERRY BEACH,202,4,21,10
CHERRY BEACH,202,4,22,8
CHERRY BEACH,202,4,23,8
CHERRY BEACH,202,4,24,9
CHERRY BEACH,202,4,25,2
CHRISTIE,126,4,5,4
CHRISTIE,126,4,6,15
CHRISTIE,126,4,7,18
CHRISTIE,126,4,8,21
CHRISTIE,126,4,9,20
CHRISTIE,126,4,10,18
CHRISTIE,126,4,11,18
CHRISTIE,126,4,12,18
CHRISTIE,126,4,13,18
CHRISTIE,126,4,14,20
CHRISTIE,126,4,15,21
CHRISTIE,126,4,16,23
CHRISTIE,126,4,17,21
CHRISTIE,126,4,18,21
CHRISTIE,126,4,19,19
CHRISTIE,126,4,20,16
CHRISTIE,126,4,21,16
CHRISTIE,126,4,22,16
CHRISTIE,126,4,23,16
CHRISTIE,126,4,24,16
CHRISTIE,126,4,25,4
CLIFFSIDE,20,4,4,1
CLIFFSIDE,20,4,5,16
CLIFFSIDE,20,4,6,26
CLIFFSIDE,20,4,7,29
CLIFFSIDE,20,4,8,34
CLIFFSIDE,20,4,9,34
CLIFFSIDE,20,4,10,34
CLIFFSIDE,20,4,11,37
CLIFFSIDE,20,4,12,41
CLIFFSIDE,20,4,13,40
CLIFFSIDE,20,4,14,42
CLIFFSIDE,20,4,15,44
CLIFFSIDE,20,4,16,42
CLIFFSIDE,20,4,17,43
CLIFFSIDE,20,4,18,40
CLIFFSIDE,20,4,19,31
CLIFFSIDE,20,4,20,29
CLIFFSIDE,20,4,21,27
CLIFFSIDE,20,4,22,25
CLIFFSIDE,20,4,23,23
CLIFFSIDE,20,4,24,21
CLIFFSIDE,20,4,25,15
COSBURN,87,4,5,18
COSBURN,87,4,6,44
COSBURN,87,4,7,53
COSBURN,87,4,8,66
COSBURN,87,4,9,68
COSBURN,87,4,10,68
COSBURN,87,4,11,68
COSBURN,87,4,12,68
COSBURN,87,4,13,68
COSBURN,87,4,14,68
COSBURN,87,4,15,68
COSBURN,87,4,16,68
COSBURN,87,4,17,68
COSBURN,87,4,18,68
COSBURN,87,4,19,68
COSBURN,87,4,20,65
COSBURN,87,4,21,64
COSBURN,87,4,22,64
COSBURN,87,4,23,63
COSBURN,87,4,24,63
COSBURN,87,4,25,51
COSBURN,87,4,26,12
COXWELL,22,4,5,16
COXWELL,22,4,6,41
COXWELL,22,4,7,47
COXWELL,22,4,8,62
COXWELL,22,4,9,62
COXWELL,22,4,10,64
COXWELL,22,4,11,62
COXWELL,22,4,12,62
COXWELL,22,4,13,61
COXWELL,22,4,14,58
COXWELL,22,4,15,62
COXWELL,22,4,16,61
COXWELL,22,4,17,58
COXWELL,22,4,18,62
COXWELL,22,4,19,60
COXWELL,22,4,20,58
COXWELL,22,4,21,59
COXWELL,22,4,22,53
COXWELL,22,4,23,52
COXWELL,22,4,24,52
COXWELL,22,4,25,41
COXWELL,22,4,26,12
COXWELL,322,4,4,4
COXWELL,322,4,5,14
COXWELL,322,4,6,6
COXWELL,322,4,7,4
COXWELL,322,4,26,16
COXWELL,322,4,27,24
COXWELL,322,4,28,20
COXWELL,322,4,29,4
CUMMER,42,4,5,7
CUMMER,42,4,6,42
CUMMER,42,4,7,53
CUMMER,42,4,8,51
CUMMER,42,4,9,47
CUMMER,42,4,10,42
CUMMER,42,4,11,48
CUMMER,42,4,12,44
CUMMER,42,4,13,45
CUMMER,42,4,14,47
CUMMER,42,4,15,53
CUMMER,42,4,16,55
CUMMER,42,4,17,56
CUMMER,42,4,18,56
CUMMER,42,4,19,51
CUMMER,42,4,20,42
CUMMER,42,4,21,43
CUMMER,42,4,22,37
CUMMER,42,4,23,32
CUMMER,42,4,24,32
CUMMER,42,4,25,15
CUMMER,42,4,26,1
CURRAN HALL,154,4,4,1
CURRAN HALL,154,4,5,11
CURRAN HALL,154,4,6,27
CURRAN HALL,154,4,7,30
CURRAN HALL,154,4,8,31
CURRAN HALL,154,4,9,34
CURRAN HALL,154,4,10,37
CURRAN HALL,154,4,11,35
CURRAN HALL,154,4,12,34
CURRAN HALL,154,4,13,35
CURRAN HALL,154,4,14,38
CURRAN HALL,154,4,15,33
CURRAN HALL,154,4,16,34
CURRAN HALL,154,4,17,37
CURRAN HALL,154,4,18,35
CURRAN HALL,154,4,19,34
CURRAN HALL,154,4,20,31
CURRAN HALL,154,4,21,33
CURRAN HALL,154,4,22,30
CURRAN HALL,154,4,23,28
CURRAN HALL,154,4,24,28
CURRAN HALL,154,4,25,29
CURRAN HALL,154,4,26,21
CURRAN HALL,154,4,27,4
DANFORTH,113,4,5,14
DANFORTH,113,4,6,21
DANFORTH,113,4,7,24
DANFORTH,113,4,8,28
DANFORTH,113,4,9,31
DANFORTH,113,4,10,34
DANFORTH,113,4,11,34
DANFORTH,113,4,12,34
DANFORTH,113,4,13,34
DANFORTH,113,4,14,36
DANFORTH,113,4,15,38
DANFORTH,113,4,16,37
DANFORTH,113,4,17,37
DANFORTH,113,4,18,36
DANFORTH,113,4,19,30
DANFORTH,113,4,20,28
DANFORTH,113,4,21,28
DANFORTH,113,4,22,25
DANFORTH,113,4,23,28
DANFORTH,113,4,24,24
DANFORTH,113,4,25,24
DANFORTH,113,4,26,12
DAVENPORT,127,4,5,1
DAVENPORT,127,4,6,17
DAVENPORT,127,4,7,23
DAVENPORT,127,4,8,30
DAVENPORT,127,4,9,29
DAVENPORT,127,4,10,26
DAVENPORT,127,4,11,30
DAVENPORT,127,4,12,28
DAVENPORT,127,4,13,28
DAVENPORT,127,4,14,28
DAVENPORT,127,4,15,27
DAVENPORT,127,4,16,27
DAVENPORT,127,4,17,27
DAVENPORT,127,4,18,27
DAVENPORT,127,4,19,26
DAVENPORT,127,4,20,25
DAVENPORT,127,4,21,24
DAVENPORT,127,4,22,26
DAVENPORT,127,4,23,30
DAVENPORT,127,4,24,28
DAVENPORT,127,4,25,16
DAWES,23,4,5,11
DAWES,23,4,6,32
DAWES,23,4,7,41
DAWES,23,4,8,53
DAWES,23,4,9,55
DAWES,23,4,10,53
DAWES,23,4,11,55
DAWES,23,4,12,59
DAWES,23,4,13,59
DAWES,23,4,14,59
DAWES,23,4,15,61
DAWES,23,4,16,61
DAWES,23,4,17,61
DAWES,23,4,18,60
DAWES,23,4,19,53
DAWES,23,4,20,48
DAWES,23,4,21,48
DAWES,23,4,22,38
DAWES,23,4,23,28
DAWES,23,4,24,28
DAWES,23,4,25,26
DAWES,23,4,26,2
DON MILLS,25,4,5,35
DON MILLS,25,4,6,88
DON MILLS,25,4,7,103
DON MILLS,25,4,8,107
DON MILLS,25,4,9,108
DON MILLS,25,4,10,106
DON MILLS,25,4,11,106
DON MILLS,25,4,12,110
DON MILLS,25,4,13,112
DON MILLS,25,4,14,112
DON MILLS,25,4,15,129
DON MILLS,25,4,16,130
DON MILLS,25,4,17,129
DON MILLS,25,4,18,127
DON MILLS,25,4,19,119
DON MILLS,25,4,20,110
DON MILLS,25,4,21,106
DON MILLS,25,4,22,91
DON MILLS,25,4,23,85
DON MILLS,25,4,24,84
DON MILLS,25,4,25,68
DON MILLS,25,4,26,20
DON MILLS,325,4,4,14
DON MILLS,325,4,5,25
DON MILLS,325,4,6,4
DON MILLS,325,4,25,4
DON MILLS,325,4,26,24
DON MILLS,325,4,27,32
DON MILLS,325,4,28,20
DON MILLS,325,4,29,4
DON MILLS EXPRESS,925,4,5,2
DON MILLS EXPRESS,925,4,6,16
DON MILLS EXPRESS,925,4,7,37
DON MILLS EXPRESS,925,4,8,71
DON MILLS EXPRESS,925,4,9,86
DON MILLS EXPRESS,925,4,10,83
DON MILLS EXPRESS,925,4,11,83
DON MILLS EXPRESS,925,4,12,82
DON MILLS EXPRESS,925,4,13,80
DON MILLS EXPRESS,925,4,14,78
DON MILLS EXPRESS,925,4,15,82
DON MILLS EXPRESS,925,4,16,86
DON MILLS EXPRESS,925,4,17,85
DON MILLS EXPRESS,925,4,18,86
DON MILLS EXPRESS,925,4,19,49
DON MILLS EXPRESS,925,4,20,17
DON MILLS EXPRESS,925,4,21,15
DON MILLS EXPRESS,925,4,22,8
DON MILLS EXPRESS,925,4,23,1
DOWNSVIEW PARK,101,4,5,2
DOWNSVIEW PARK,101,4,6,5
DOWNSVIEW PARK,101,4,7,6
DOWNSVIEW PARK,101,4,8,9
DOWNSVIEW PARK,101,4,9,21
DOWNSVIEW PARK,101,4,10,17
DOWNSVIEW PARK,101,4,11,20
DOWNSVIEW PARK,101,4,12,20
DOWNSVIEW PARK,101,4,13,20
DOWNSVIEW PARK,101,4,14,20
DOWNSVIEW PARK,101,4,15,21
DOWNSVIEW PARK,101,4,16,22
DOWNSVIEW PARK,101,4,17,24
DOWNSVIEW PARK,101,4,18,20
DOWNSVIEW PARK,101,4,19,19
DOWNSVIEW PARK,101,4,20,19
DOWNSVIEW PARK,101,4,21,20
DOWNSVIEW PARK,101,4,22,16
DREWRY,125,4,5,3
DREWRY,125,4,6,24
DREWRY,125,4,7,36
DREWRY,125,4,8,44
DREWRY,125,4,9,43
DREWRY,125,4,10,36
DREWRY,125,4,11,36
DREWRY,125,4,12,36
DREWRY,125,4,13,36
DREWRY,125,4,14,35
DREWRY,125,4,15,41
DREWRY,125,4,16,42
DREWRY,125,4,17,42
DREWRY,125,4,18,42
DREWRY,125,4,19,39
DREWRY,125,4,20,23
DREWRY,125,4,21,21
DREWRY,125,4,22,21
DREWRY,125,4,23,16
DREWRY,125,4,24,16
DREWRY,125,4,25,8
DRIFTWOOD,108,4,5,20
DRIFTWOOD,108,4,6,43
DRIFTWOOD,108,4,7,51
DRIFTWOOD,108,4,8,55
DRIFTWOOD,108,4,9,56
DRIFTWOOD,108,4,10,56
DRIFTWOOD,108,4,11,57
DRIFTWOOD,108,4,12,65
DRIFTWOOD,108,4,13,70
DRIFTWOOD,108,4,14,66
DRIFTWOOD,108,4,15,64
DRIFTWOOD,108,4,16,64
DRIFTWOOD,108,4,17,64
DRIFTWOOD,108,4,18,64
DRIFTWOOD,108,4,19,55
DRIFTWOOD,108,4,20,47
DRIFTWOOD,108,4,21,47
DRIFTWOOD,108,4,22,50
DRIFTWOOD,108,4,23,45
DRIFTWOOD,108,4,24,42
DRIFTWOOD,108,4,25,20
DUFFERIN,29,4,5,20
DUFFERIN,29,4,6,59
DUFFERIN,29,4,7,80
DUFFERIN,29,4,8,101
DUFFERIN,29,4,9,119
DUFFERIN,29,4,10,116
DUFFERIN,29,4,11,120
DUFFERIN,29,4,12,149
DUFFERIN,29,4,13,168
DUFFERIN,29,4,14,167
DUFFERIN,29,4,15,168
DUFFERIN,29,4,16,170
DUFFERIN,29,4,17,170
DUFFERIN,29,4,18,165
DUFFERIN,29,4,19,151
DUFFERIN,29,4,20,126
DUFFERIN,29,4,21,124
DUFFERIN,29,4,22,107
DUFFERIN,29,4,23,86
DUFFERIN,29,4,24,84
DUFFERIN,29,4,25,58
DUFFERIN,29,4,26,10
DUFFERIN,329,4,4,16
DUFFERIN,329,4,5,48
DUFFERIN,329,4,6,28
DUFFERIN,329,4,7,19
DUFFERIN,329,4,8,7
DUFFERIN,329,4,25,12
DUFFERIN,329,4,26,28
DUFFERIN,329,4,27,28
DUFFERIN,329,4,28,16
DUFFERIN,329,4,29,4
DUFFERIN EXPRESS,929,4,6,13
DUFFERIN EXPRESS,929,4,7,27
DUFFERIN EXPRESS,929,4,8,73
DUFFERIN EXPRESS,929,4,9,105
DUFFERIN EXPRESS,929,4,10,110
DUFFERIN EXPRESS,929,4,11,106
DUFFERIN EXPRESS,929,4,12,99
DUFFERIN EXPRESS,929,4,13,91
DUFFERIN EXPRESS,929,4,14,93
DUFFERIN EXPRESS,929,4,15,93
DUFFERIN EXPRESS,929,4,16,93
DUFFERIN EXPRESS,929,4,17,93
DUFFERIN EXPRESS,929,4,18,90
DUFFERIN EXPRESS,929,4,19,60
DUFFERIN EXPRESS,929,4,20,25
DUFFERIN EXPRESS,929,4,21,25
DUFFERIN EXPRESS,929,4,22,11
DUFFERIN NORTH,105,4,5,3
DUFFERIN NORTH,105,4,6,23
DUFFERIN NORTH,105,4,7,30
DUFFERIN NORTH,105,4,8,40
DUFFERIN NORTH,105,4,9,40
DUFFERIN NORTH,105,4,10,36
DUFFERIN NORTH,105,4,11,33
DUFFERIN NORTH,105,4,12,34
DUFFERIN NORTH,105,4,13,38
DUFFERIN NORTH,105,4,14,35
DUFFERIN NORTH,105,4,15,35
DUFFERIN NORTH,105,4,16,41
DUFFERIN NORTH,105,4,17,43
DUFFERIN NORTH,105,4,18,34
DUFFERIN NORTH,105,4,19,27
DUFFERIN NORTH,105,4,20,25
DUFFERIN NORTH,105,4,21,23
DUFFERIN NORTH,105,4,22,24
DUFFERIN NORTH,105,4,23,20
DUFFERIN NORTH,105,4,24,16
DUFFERIN NORTH,105,4,25,16
DUFFERIN NORTH,105,4,26,12
DUNDAS,305,4,4,4
DUNDAS,305,4,5,14
DUNDAS,305,4,6,18
DUNDAS,305,4,7,20
DUNDAS,305,4,8,8
DUNDAS,305,4,25,37
DUNDAS,305,4,26,60
DUNDAS,305,4,27,42
DUNDAS,305,4,28,39
DUNDAS,305,4,29,18
DUNDAS,305,4,30,1
DUNDAS,505,4,4,16
DUNDAS,505,4,5,53
DUNDAS,505,4,6,62
DUNDAS,505,4,7,74
DUNDAS,505,4,8,90
DUNDAS,505,4,9,103
DUNDAS,505,4,10,103
DUNDAS,505,4,11,122
DUNDAS,505,4,12,127
DUNDAS,505,4,13,129
DUNDAS,505,4,14,128
DUNDAS,505,4,15,129
DUNDAS,505,4,16,129
DUNDAS,505,4,17,129
DUNDAS,505,4,18,126
DUNDAS,505,4,19,119
DUNDAS,505,4,20,110
DUNDAS,505,4,21,99
DUNDAS,505,4,22,98
DUNDAS,505,4,23,90
DUNDAS,505,4,24,90
DUNDAS,505,4,25,46
DUNDAS,505,4,26,4
DUPONT,26,4,5,7
DUPONT,26,4,6,20
DUPONT,26,4,7,23
DUPONT,26,4,8,29
DUPONT,26,4,9,28
DUPONT,26,4,10,30
DUPONT,26,4,11,27
DUPONT,26,4,12,28
DUPONT,26,4,13,29
DUPONT,26,4,14,30
DUPONT,26,4,15,31
DUPONT,26,4,16,30
